Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.744068811,25.1,76.93769333,116.7725807,125
0.744214954,25.7,78.68171667,117.2780724,125
0.744361818,25.7,79.31817333,117.5652835,125
0.744576875,25.8,80.54885667,117.8977357,125
0.744990494,25.8,84.94593667,118.854692,125
0.745018737,26.2,88.23113,119.4874291,125
0.745114966,26.2,90.70742333,119.6797717,125
0.745524264,26.5,92.49405667,120.0783759,125
0.745894923,26.5,97.51881333,120.7779299,125
0.745934182,26.7,100,121.3234299,125
0.745291915,25.2,37.37416333,96.10957486,101.7237507
0.748874375,25.2,42.55856333,99.50023899,105.0925437
0.74982522,25.2,43,99.64983877,105.3504093
0.750640501,25.2,43,99.66485868,105.3138277
0.751443754,25,43,99.72036662,105.3385009
0.751553933,25,43,99.76709998,105.3335572
0.751429708,24.9,43,99.72998716,105.3694887
